pmcid,file_path,title_lenght,title,journal,pub_year,word_count,sentence_count,label_q1,label_q2,checking_website,legit_coloncancer_article,note,sg_query,th_query
PMC11534041,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11534041.xml,160,Short-term Outcomes of Robotic Left Colectomy Reconstructed by Intracorporeal Overlap Anastomosis for Left-sided Colon Cancer: A Single-center Report from Japan,Cancer Diagnosis & Prognosis,2024,1768,109,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11534041/,1,,0,1
PMC11534047,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11534047.xml,101,Short-term Outcomes of Robot-assisted Colectomy Using the Overlap Method for Right-sided Colon Cancer,Cancer Diagnosis & Prognosis,2024,1647,97,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11534047/,1,,0,1
PMC11534069,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11534069.xml,134,The combination of FLCWK with 5?FU inhibits colon cancer and multidrug resistance by activating PXR to suppress the IL?6/STAT3 pathway,Journal of Cellular and Molecular Medicine,2024,5399,239,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11534069/,1,,0,0
PMC11535293,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11535293.xml,117,Isoorientin Suppresses Invasion of Breast and Colon Cancer Cells by Inhibition of CXC Chemokine Receptor 4 Expression,Biomolecules & Therapeutics,2024,2892,136,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11535293/,1,,0,0
PMC11535905,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11535905.xml,62,Colon Cancer With Bladder Invasion: A Single Center Experience,In Vivo,2024,2665,140,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11535905/,1,,0,0
PMC11539651,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11539651.xml,126,Efficacy of laparoscopic radical resection of right-sided colon cancer by different surgical approaches: network-meta-analysis,BMC Surgery,2024,4020,147,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11539651/,1,,0,0
PMC11541964,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11541964.xml,143,Development and validation of a risk predictive nomogram for colon cancer-specific mortality: a competing risk model based on the SEER database,Discover Oncology,2024,3345,122,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11541964/,1,,0,0
PMC11544160,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11544160.xml,104,DDR1 is identified as an immunotherapy target for microsatellite stable colon cancer by CRISPR screening,NPJ Precision Oncology,2024,7622,342,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11544160/,1,,0,0
PMC11544594,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11544594.xml,124,Synthesis and antiproliferative activity of 2-oxo-3-phenylquinoxaline derivatives and related compounds against colon cancer,RSC Advances,2024,7410,425,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11544594/,1,,0,0
PMC11544695,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11544695.xml,139,miR‑106b‑5p in stage II left‑sided and right‑sided colon cancer and its association with the prognostic characteristics of patients,Oncology Letters,2025,2807,130,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11544695/,1,,0,0
PMC11544798,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11544798.xml,87,A Necessary Role for Cyclin D2 Induction During Colon Cancer Progression Mediated by L1,Cells,2024,4124,163,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11544798/,1,,0,0
PMC11545001,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11545001.xml,160,Takotsubo Cardiomyopathy After Cytoreductive Surgery and Hyperthermic Intraperitoneal Chemotherapy for a Recurrent Colon Cancer: A Life-Threatening Complication,Diagnostics,2024,2538,122,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11545001/,1,,0,0
PMC11545876,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11545876.xml,103,Colon Cancer-Derived Exosomal LncRNA-XIST Promotes M2-like Macrophage Polarization by Regulating PDGFRA,International Journal of Molecular Sciences,2024,6532,341,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11545876/,1,,0,0
PMC11546201,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11546201.xml,119,A Retrospective Analysis of Emergency Versus Elective Surgical Outcomes in Colon Cancer Patients: A Single-Center Study,Journal of Clinical Medicine,2024,3789,170,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11546201/,1,,0,0
PMC11546699,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11546699.xml,98,NRXN1 as a Prognostic Biomarker: Linking Copy Number Variation to EMT and Survival in Colon Cancer,International Journal of Molecular Sciences,2024,3977,225,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11546699/,1,,0,0
PMC11548021,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11548021.xml,78,The Inhibitory Effect and Mechanism of the Histidine-Rich Peptide rAj-HRP from,Molecules,2024,3981,194,?,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11548021/,1,,0,0
PMC11549116,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11549116.xml,123,"ASO Author Reflections: Clinical Outcomes, Costs, and Value of Undergoing Surgery among Older Patients with Colon Cancer at",Annals of Surgical Oncology,2024,575,15,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11549116/,1,,0,0
PMC11549124,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11549124.xml,146,"Clinical Outcomes, Costs, and Value of Surgery Among Older Patients with Colon Cancer at US News and World Report Ranked Versus Unranked Hospitals",Annals of Surgical Oncology,2024,4594,111,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11549124/,1,,0,0
PMC11549191,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11549191.xml,98,A case of colon cancer implanted on endoscopic resection ulcer certified by cancer genomic testing,Clinical Journal of Gastroenterology,2024,2145,102,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11549191/,1,,0,0
PMC11549347,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11549347.xml,102,Murine colon cancer derived cells exhibit heterogeneous resistance profiles against an oncolytic virus,Scientific Reports,2024,4937,231,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11549347/,1,,0,0
PMC11551643,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11551643.xml,177,Effects of invigorating-spleen and anticancer prescription on extracellular signal-regulated kinase/mitogen-activated protein kinase signaling pathway in colon cancer mice model,World Journal of Gastrointestinal Oncology,2024,2961,111,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11551643/,1,,0,0
PMC11555520,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11555520.xml,157,"Correction to “Schisandrin B Suppresses Colon
Cancer Growth by Inducing Cell Cycle Arrest and Apoptosis: Molecular
Mechanism and Therapeutic Potential”",ACS Pharmacology & Translational Science,2024,24,2,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11555520/,0,correction,0,0
PMC11557341,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11557341.xml,162,Artificial intelligence-based automated determination in breast and colon cancer and distinction between atypical and typical mitosis using a cloud-based platform,Pathology and Oncology Research,2024,6473,289,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11557341/,1,,0,0
PMC11560131,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11560131.xml,99,Metastasis of colon cancer requires Dickkopf-2 to generate cancer cells with Paneth cell properties,eLife,2024,7576,391,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11560131/,1,,1,0
PMC11560393,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11560393.xml,152,A Case of Laparoscopic Left Hemicolectomy for Transverse Colon Cancer With Severe Obesity Performed Safely by Multidisciplinary Perioperative Management,Cureus,2024,2636,99,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11560393/,1,,0,0
PMC11561141,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11561141.xml,148,"Retraction Note: Hybrid nanoparticulate system of Fluvastatin loaded phospholipid, alpha lipoic acid and melittin for the management of colon cancer",Scientific Reports,2024,143,11,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11561141/,0,retraction,0,0
PMC11564102,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11564102.xml,100,Neoadjuvant nivolumab and relatlimab in locally advanced MMR-deficient colon cancer: a phase 2 trial,Nature Medicine,2024,4280,189,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11564102/,1,,0,0
PMC11564546,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11564546.xml,120,Development and validation of a dynamic nomogram for individualized prediction of survival in patients with colon cancer,Scientific Reports,2024,3823,178,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11564546/,1,,0,0
PMC11564821,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11564821.xml,90,MDM4 inhibits ferroptosis in p53 mutant colon cancer via regulating TRIM21/GPX4 expression,Cell Death & Disease,2024,6054,356,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11564821/,1,,0,0
PMC11565109,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11565109.xml,120,Rare germline chromosome 1 duplication identified in young male with colon cancer: a case report investigating causality,Journal of Gastrointestinal Oncology,2024,2166,104,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11565109/,1,,0,0
PMC11565119,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11565119.xml,136,Unexpected peritoneal metastases diagnosed at the time of primary colon cancer resection: controversies regarding options for management,Journal of Gastrointestinal Oncology,2024,4835,225,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11565119/,1,,0,0
PMC11565120,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11565120.xml,163,Patient-controlled analgesia with hydromorphone treatment for advanced colon cancer with severe pain in an older adult patient: a case report and literature review,Journal of Gastrointestinal Oncology,2024,3341,159,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11565120/,1,,0,0
PMC11568617,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11568617.xml,139,RETRACTED ARTICLE: CKS2 induces autophagy-mediated glutathione metabolic reprogramming to facilitate ferroptosis resistance in colon cancer,Molecular Medicine,2024,6589,374,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11568617/,1,,0,0
PMC11570809,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11570809.xml,92,Novel N-phenyl-2-(aniline) benzamide hydrochloride salt development for colon cancer therapy,Frontiers in Pharmacology,2024,6587,247,?,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11570809/,1,,0,0
PMC11572627,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11572627.xml,46,Colon cancer screening programs prevent cancer,World Journal of Gastroenterology,2024,567,27,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11572627/,1,,0,0
PMC11576955,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11576955.xml,134,The superiority of PMFs on reversing drug resistance of colon cancer and the effect on aerobic glycolysis-ROS-autophagy signaling axis,Oncology Research,2024,5242,237,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11576955/,1,,0,0
PMC11579663,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11579663.xml,76,Microbiome‐Based Colon Cancer Patient Stratification and Survival Analysis,Cancer Medicine,2024,4524,222,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11579663/,1,,1,0
PMC11581831,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11581831.xml,116,Impact of Green Tea Consumption on Postoperative Ileus in Colon Cancer Patients: A Pilot Randomized Controlled Trial,Cureus,2024,2697,119,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11581831/,1,,0,0
PMC11582145,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11582145.xml,214,Synthetic free fatty acid receptor (FFAR) 2 agonist 4-CMTB and FFAR4 agonist GSK13764 inhibit colon cancer cell growth and migration and regulate FFARs expression in in vitro and in vivo models of colorectal cancer,Pharmacological Reports,2024,4894,233,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11582145/,1,,1,0
PMC11584097,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11584097.xml,77,Causal debiasing for unknown bias in histopathology—A colon cancer use case,PLOS ONE,2024,4909,225,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11584097/,1,,0,0
PMC11586674,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11586674.xml,105,"Patient reported experiences of health care, quality of life and preoperative information in colon cancer",Acta Oncologica,2024,3593,146,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11586674/,1,,0,0
PMC11590870,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11590870.xml,118,Moringa oleifera Lam. Leaf Peptides: Antioxidant and Antiproliferative Activity in Human Colon Cancer Caco-2 Cell Line,Antioxidants,2024,4290,209,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11590870/,1,,0,0
PMC11592951,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11592951.xml,53,Lung and Colon Cancer Detection Using a Deep AI Model,Cancers,2024,8758,478,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11592951/,1,,0,0
PMC11593170,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11593170.xml,82,Epidermal Growth Factor Downregulates Carbon Anhydrase III (CAIII) in Colon Cancer,Current Issues in Molecular Biology,2024,2722,140,0(?),0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11593170/,1,,0,0
PMC11593226,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11593226.xml,157,A Hybrid Deep Learning and Machine Learning Approach with Mobile-EfficientNet and Grey Wolf Optimizer for Lung and Colon Cancer Histopathology Classification,Cancers,2024,7701,344,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11593226/,1,,0,0
PMC11597369,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11597369.xml,113,Increased MAGE-C Family Gene Expression Levels as a Biomarker of Colon Cancer Through the Demethylation Mechanism,Pharmaceuticals,2024,6321,281,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11597369/,1,,0,0
PMC11602131,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11602131.xml,151,Long-term follow-up of the conventional versus no-touch isolation technique for resection of primary colon cancer (JCOG1006): randomized clinical trial,BJS Open,2024,2709,133,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11602131/,1,,0,0
PMC11602879,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11602879.xml,129,Serous endometrial carcinoma metastatic to the sigmoid colon masquerading as a primary colon cancer detected by bowel obstruction,Surgical Case Reports,2024,1622,87,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11602879/,1,,0,0
PMC11603038,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11603038.xml,77,Green synthesis of zinc nanoparticles by hydroalcoholic extract of lavender (,Scientific Reports,2024,5502,263,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11603038/,1,,0,0
PMC11603536,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11603536.xml,104,"[Retracted] Dual inhibition of COX‑2/5‑LOX blocks colon cancer proliferation, migration and invasion",Oncology Reports,2025,337,13,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11603536/,0,retraction,0,0
PMC11606353,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11606353.xml,137,Exosome-based strategy against colon cancer using small interfering RNA-loaded vesicles targeting soluble a proliferation-inducing ligand,World Journal of Stem Cells,2024,6177,264,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11606353/,1,,0,0
PMC11606711,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11606711.xml,100,A Case Report of Envafolimab in the Treatment of Microsatellite Stable (MSS) Metastatic Colon Cancer,OncoTargets and Therapy,2024,2683,107,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11606711/,1,,0,0
PMC11608356,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11608356.xml,141,Bevacizumab versus aflibercept with FOLFIRI after FOLFOX and bevacizumab in RAS mutant metastatic colon cancer a Turkish oncology group study,Scientific Reports,2024,2906,117,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11608356/,1,,0,0
PMC11609523,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11609523.xml,128,Injectable microgels containing genetically engineered bacteria for colon cancer therapy through programmed Chemokine expression,Materials Today Bio,2024,5513,307,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11609523/,1,,0,0
PMC11610196,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11610196.xml,120,Combining immunoscore and tumor budding in colon cancer: an insightful prognostication based on the tumor-host interface,Journal of Translational Medicine,2024,2866,142,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11610196/,1,,0,0
